source,meter_configuration,household_id,profile_people_household_size,profile_people_household_type,profile_people_survey_sex_answer,profile_people_highest_household_education,profile_people_gross_household_income_band,profile_people_age_group_counts,profile_people_life_status_counts,profile_dwelling_type,profile_dwelling_floor_area_band_m2,profile_dwelling_owner_occupied,profile_dwelling_construction_year_band,profile_dwelling_energy_renovation_reported,profile_dwelling_rental_unit_present,profile_dwelling_rental_unit_separate_meter,profile_dwelling_shared_flat,profile_dwelling_heated_room_count,profile_preferences_living_room_comfort_temperature_celsius,profile_usage_habits_daytime_home,profile_usage_habits_daytime_home_scope,profile_usage_habits_lower_temperature_in_less_used_rooms,profile_usage_habits_reduce_temperature_at_night_or_away,profile_usage_habits_heating_control,profile_usage_habits_water_heater_control,profile_usage_habits_dryer_usage_level,profile_usage_habits_wood_stove_use_answers,profile_energy_attitudes_reported_electricity_reduction_effort,profile_energy_attitudes_follows_electricity_use,profile_energy_attitudes_follows_electricity_prices,profile_energy_attitudes_internet_access,profile_energy_attitudes_use_information_channels,profile_energy_attitudes_price_information_channels,profile_energy_systems_electricity_contract,profile_energy_systems_respondent_receives_bill,profile_energy_systems_renewable_electricity_contract,profile_energy_systems_hot_water_arrangement,profile_energy_systems_ventilation_answers,profile_energy_systems_gas_available,profile_energy_systems_gas_heating,profile_energy_systems_gas_hot_water,profile_energy_systems_gas_cooking,profile_energy_systems_gas_other_appliance,profile_vehicles_car_present,profile_vehicles_car_count,profile_vehicles_electric_or_plugin_hybrid_present,profile_vehicles_electric_or_plugin_hybrid_count,profile_vehicles_electric_or_plugin_hybrid_details,profile_quality_flags
iflex,iflex,Exp_118,4,Mother/father with large children (youngest child 6-17 years),Woman,High school / High school level (11-13 years of schooling),NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 2, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 1, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 1, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",80-99 m2,True,1991-2000,True,False,,,,20.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Weekly in winter""]",,False,False,,,,,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,False,,[],[]
iflex,iflex,Exp_352,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 2, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,120-159 m2,True,1961-1970,True,False,,,,20.0,True,weekday_daytime,True,False,No,No,,"[""Sometimes, mostly for having it cosy""]",,False,False,,,,,True,True,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_119,2,Couple without children living at home,Man,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",100-119 m2,True,1961-1970,False,False,,,,23.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy""]",,True,True,,"[""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]","[""Electricity bill"", ""Website (e.g. electricity supplier or others)"", ""App (e.g. electricity supplier or others)""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,False,,[],[]
iflex,iflex,Exp_353,4,Couple with large children (youngest child 6-17 years),Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 2, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,False,False,,,,21.0,False,weekday_daytime,True,False,No,No,,,,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_120,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 1, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 1, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1981-1990,False,False,,,,24.0,True,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,False,False,,,,Variable price,True,False,Shared water heater or district heating,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_354,1,Living alone,Woman,"College / University, undergraduate degree (1-3 years)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 1, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,50-59 m2,True,1946-1960,True,False,,,,21.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,"[""Weekly in winter""]",,True,False,,"[""App (e.g. electricity supplier or others)""]",,Variable price,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_121,3,Single-family households with adult children (youngest child 18 years or older),Man,"College / University, undergraduate degree (1-3 years)",NOK 800 000 - 999 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 1, ""40_49"": 0, ""50_66"": 1, ""67_plus"": 1, ""6_15"": 0}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 1, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1971-1980,True,False,,,,25.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,False,False,,,,Spot price / Hourly spot,True,False,Shared water heater or district heating,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_355,4,Mother/father with large children (youngest child 6-17 years),Woman,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 2, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 2}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",100-119 m2,True,1981-1990,False,False,,,,22.0,False,weekday_daytime,True,False,No,No,,"[""Weekly in winter""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""0"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,2,True,2,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 60.0, ""electric_range_km"": 120.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Charging station 32A, 3 phase [22kW] or higher"", ""usual_charging_location"": ""At home on an additional electricity meter"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}, {""charging_control"": ""No"", ""distance_before_charging_km"": 220.0, ""electric_range_km"": 300.0, ""home_charging_frequency"": ""About once a week"", ""home_charging_method"": ""Charging station 32A, 3 phase [22kW] or higher"", ""usual_charging_location"": ""At home on an additional electricity meter"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 2}]",[]
iflex,iflex,Exp_122,4,Couple with large children (youngest child 6-17 years),Woman,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 2, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 1, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,False,False,,,,24.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy"", ""Only on the coldest days""]",,False,False,,,,Variable price,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 20.0, ""electric_range_km"": 300.0, ""home_charging_frequency"": ""Several times a week"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_358,2,Couple without children living at home,Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 1, ""67_plus"": 1, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 1, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Semi-detached house,160 m2 or larger,True,1991-2000,True,False,,,,23.0,True,weekday_daytime,True,False,No,No,,"[""Sometimes, mostly for having it cosy"", ""Only on the coldest days""]",,True,True,,"[""Electricity bill""]","[""Electricity bill"", ""Media / news""]",Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_123,1,Mother/father with small children (youngest child 0-5 years),Man,"College / University, higher degree (4 years or more)",NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 1, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1961-1970,False,False,,,,20.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,,,True,False,,"[""Electricity bill"", ""Website (e.g. electricity supplier or others)""]",,Variable price,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,False,,,,,[]
iflex,iflex,Exp_360,2,Couple without children living at home,Woman,High school / High school level (11-13 years of schooling),NOK 500 000 -799 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 2, ""6_15"": 0}","{""full_time_work"": 0, ""other"": 0, ""part_time_work"": 0, ""retired"": 2, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,60-79 m2,True,1946-1960,True,False,,,,22.0,True,weekday_daytime,True,False,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Only on the coldest days""]",,False,False,,,,,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,1,False,,[],[]
iflex,iflex,Exp_124,2,Mother/father with small children (youngest child 0-5 years),Man,"College / University, higher degree (4 years or more)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 0, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 1, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,False,False,,,,22.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Sometimes, mostly for having it cosy""]",,False,False,,,,Variable price,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 24.0, ""electric_range_km"": 12.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_361,4,Multi-family household with small children (youngest child 0-5 years),Man,"College / University, higher degree (4 years or more)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 1, ""30_39"": 1, ""40_49"": 1, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1961-1970,False,False,,,,21.0,False,weekday_daytime,True,True,"Yes, automated by time (set schedule in thermostat)",No,,"[""Weekly in winter""]",,True,False,,"[""Electricity bill""]",,Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 10.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Daily"", ""home_charging_method"": ""Charging station 32A, 3 phase [22kW] or higher"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Evening (5 pm - 10 pm)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_125,4,Couple without children living at home,Woman,"College / University, undergraduate degree (1-3 years)",NOK 1 000 000 - 1 499 999,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 1, ""30_39"": 0, ""40_49"": 2, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 1}","{""full_time_work"": 2, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 2, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Apartment block,80-99 m2,True,1900 or earlier,False,False,,,,21.0,False,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",,,,,False,False,,,,Variable price,True,,Shared water heater or district heating,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,False,,,,,[]
iflex,iflex,Exp_362,3,Single-family households with adult children (youngest child 18 years or older),Man,"College / University, undergraduate degree (1-3 years)",NOK 1 500 000 or more,"{""0_1"": 0, ""16_22"": 0, ""23_29"": 0, ""2_5"": 0, ""30_39"": 1, ""40_49"": 0, ""50_66"": 2, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 3, ""other"": 0, ""part_time_work"": 0, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}",Detached house,160 m2 or larger,True,1981-1990,True,False,,,,22.0,False,weekday_daytime,True,False,No,No,,"[""Sometimes, mostly for having it cosy""]",,False,False,,,,Spot price / Hourly spot,True,False,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)"", ""What air ventilation system do you have in your home? Mechanical ventilation manually controlled""]",,,,,,True,2,True,1,"[{""charging_control"": ""No"", ""distance_before_charging_km"": 45.0, ""electric_range_km"": 100.0, ""home_charging_frequency"": ""Several times a week"", ""home_charging_method"": ""Standard outlet [10-16A, 1 phase, 2.3 - 3.5 kW]"", ""usual_charging_location"": ""At home on the same electricity meter as the rest of the home"", ""usual_charging_time"": ""Night (10 pm - 7 am)"", ""vehicle_number"": 1}]",[]
iflex,iflex,Exp_126,5,Couple with small child (youngest child 0-5 years),Man,High school / High school level (11-13 years of schooling),NOK 500 000 -799 999,"{""0_1"": 1, ""16_22"": 0, ""23_29"": 2, ""2_5"": 2, ""30_39"": 0, ""40_49"": 0, ""50_66"": 0, ""67_plus"": 0, ""6_15"": 0}","{""full_time_work"": 1, ""other"": 0, ""part_time_work"": 1, ""retired"": 0, ""school_or_kindergarten"": 0, ""student"": 0, ""unemployed_or_not_in_education"": 0}","Townhouses, chain houses and other small houses with 3 homes or more",120-159 m2,True,1961-1970,False,False,,,,23.0,True,weekday_daytime,True,True,"Yes, manually (turn on and off panel heaters, regulate temperature on thermostats, etc.)",No,,"[""Almost every day in winter""]",,False,False,,,,Spot price / Hourly spot,True,,Own electric water heater,"[""What air ventilation system do you have in your home? Natural ventilation (ventilation via windows and air vents)""]",,,,,,True,1,False,,[],[]
